Iteration;Stock price;Amount available
2220;201.0701950449;21288
2221;208.9290391207;21303
2222;231.8475460864;21302
2223;189.1426635118;21302
2224;175.8690442282;21302
2225;149.7765077314;21302
2226;164.1927935923;21310
2227;191.2205218445;21309
2228;163.4904289192;21309
2229;178.6150086905;21314
2230;152.1234703469;21314
2231;166.6229370594;21322
2232;202.5784422461;21321
2233;164.7419996938;21321
2234;135.8439227542;21321
2235;149.3173874089;21330
2236;187.4701234176;21264
2237;216.2850364603;21264
2238;184.7118029637;21264
2239;203.7383332044;21260
2240;186.3566807478;21260
2241;202.9161612114;21266
2242;244.1385297687;21265
2243;203.6364532665;21265
2244;193.3478448689;21265
2245;233.1391700110;21259
2246;306.1643141347;21252
2247;261.7492304640;21252
2248;285.8680981498;21254
2249;244.9403585927;21254
2250;261.4967692578;21259
2251;316.3610595403;21248
2252;370.7947218160;21247
2253;317.0944776413;21247
2254;270.7883101281;21247
2255;231.4607322484;21247
2256;254.4741876626;21282
2257;280.2632627606;21283
2258;351.0149258993;21282
2259;300.1220728794;21282
2260;335.4722704433;21283
2261;401.6427086673;21278
2262;305.4327247110;21278
2263;255.7270006733;21278
2264;217.9117000296;21278
2265;244.7487260587;21284
2266;276.3418852002;21263
2267;327.3997860149;21262
2268;272.8101599465;21262
2269;232.6662787510;21262
2270;229.9781477500;21271
2271;238.8158506739;21282
2272;204.1874179922;21282
2273;174.9818401572;21282
2274;142.5335822845;21282
2275;172.1085938700;21272
2276;207.6989426463;21254
2277;221.0912162516;21255
2278;265.4818934054;21254
2279;224.2817781196;21254
2280;248.5081694027;21255
2281;299.1394924741;21251
2282;255.7709188678;21251
2283;218.0178221817;21251
2284;177.8220321888;21251
2285;151.9883556069;21251
2286;178.4659208853;21297
2287;205.6281130373;21296
2288;178.3862587828;21296
2289;196.8560517068;21300
2290;237.6009809605;21288
2291;286.3028320761;21283
2292;249.5107262198;21283
2293;203.6410611280;21283
2294;157.1428260569;21283
2295;172.9323676934;21293
2296;212.2637521699;21259
2297;254.9159815828;21258
2298;199.8912174910;21258
2299;256.1710270576;21254
2300;301.7386492203;21252
2301;374.0832259032;21247
2302;319.8392835787;21247
2303;273.2972446870;21247
2304;239.0848876221;21247
2305;277.9438994730;21241
2306;340.0244180765;21229
2307;294.1041918884;21229
2308;323.5148134503;21242
2309;269.7527615820;21242
2310;297.2275986251;21248
2311;362.5703123359;21246
2312;313.6124349396;21246
2313;279.0778858331;21246
2314;228.3206987455;21246
2315;261.4120703468;21252
2316;319.9915593422;21246
2317;279.0016260684;21246
2318;315.1907554276;21249
2319;266.5282178312;21249
2320;293.3535252961;21256
2321;261.0596779688;21256
2322;252.5604934970;21266
2323;227.9695645557;21266
2324;218.3199094992;21266
2325;263.5067734351;21259
2326;316.7021948373;21257
2327;294.2917096290;21257
2328;322.3354457176;21271
2329;305.9119747041;21271
2330;337.8178831545;21273
2331;288.7941437860;21273
2332;315.4046720123;21283
2333;294.0226421659;21283
2334;251.3914936856;21283
2335;276.5311658227;21290
2336;365.7079868297;21289
2337;312.6131455856;21289
2338;350.2356726135;21290
2339;321.1279704914;21290
2340;372.0211291294;21291
2341;318.1111828753;21291
2342;358.5186516914;21297
2343;298.6871176827;21297
2344;255.7738333879;21297
2345;307.3671644848;21291
2346;367.2220179381;21290
2347;346.0431730327;21290
2348;380.6100238609;21291
2349;323.1827157079;21291
2350;274.2472593880;21291
2351;308.8903311328;21311
2352;373.5441905900;21296
2353;314.9048907606;21296
2354;297.4505677899;21296
2355;327.5627083443;21302
2356;271.2617699884;21302
2357;240.9667505351;21302
2358;202.5828073441;21302
2359;229.8335381964;21306
2360;290.7811896291;21290
2361;316.4947889840;21285
2362;363.4927652476;21284
2363;285.7586306034;21284
2364;244.0366048817;21284
2365;294.9676326195;21276
2366;252.4793886293;21276
2367;213.6175683382;21276
2368;182.7169023168;21276
2369;219.9459918156;21272
2370;282.4494094266;21271
2371;357.1393207926;21266
2372;428.7887490786;21265
2373;367.0528809762;21265
2374;313.8247107816;21265
2375;268.2495060489;21265
2376;294.9028815872;21286
2377;252.2059558539;21286
2378;227.5768573835;21286
2379;192.7926201884;21286
2380;219.1227146958;21288
2381;266.5028278451;21278
2382;320.5972583538;21275
2383;274.1107635490;21275
2384;231.7766395985;21275
2385;275.3597557378;21283
2386;333.3729299817;21272
2387;271.1901925084;21272
2388;231.9573688126;21272
2389;194.8651762383;21272
2390;219.8707120537;21280
2391;262.6799889523;21278
2392;315.9927832180;21275
2393;288.1647807745;21275
2394;243.7349906466;21275
2395;292.0829355392;21268
2396;386.0649578018;21265
2397;339.7515344810;21265
2398;284.2943532300;21265
2399;242.7324734535;21265
2400;267.4575355730;21271
2401;321.1995280901;21270
2402;378.1728976941;21269
2403;323.3190397476;21269
2404;276.1674882114;21269
2405;329.3245904084;21276
2406;397.5822328008;21273
2407;340.7754075356;21273
2408;259.7884381787;21273
2409;221.1575487594;21273
2410;234.3631100874;21274
2411;184.4601948756;21274
2412;201.8701554215;21275
2413;175.3596609816;21275
2414;144.0244259252;21275
2415;175.3439582588;21261
2416;198.5405265192;21257
2417;235.9491396340;21260
2418;280.3793998123;21256
2419;227.9522760859;21256
2420;196.1982242470;21256
2421;189.4047723843;21261
2422;233.8058503283;21263
2423;206.2511735921;21263
2424;192.3884575785;21263
2425;163.6217240992;21263
2426;201.5203059105;21318
2427;254.9403050184;21316
2428;281.8956226028;21313
2429;242.4637817786;21313
2430;206.9035409155;21313
2431;240.4869049322;21318
2432;288.3141563332;21317
2433;260.5211643915;21317
2434;223.1198420230;21317
2435;190.7491259289;21317
2436;193.0477937073;21341
2437;214.9214219805;21342
2438;283.2966914098;21338
2439;243.8996619057;21338
2440;208.4044539921;21338
2441;224.3674763255;21350
2442;269.2227926196;21349
2443;250.8252216351;21349
2444;219.0375260230;21349
2445;187.8473154359;21349
2446;206.6357269459;21361
2447;238.4542544721;21361
2448;304.7221291444;21344
2449;244.2681403269;21344
2450;203.8358303426;21344
2451;231.1959995272;21348
2452;277.3096795409;21347
2453;223.0403892823;21347
2454;190.5604923349;21347
2455;162.9297930851;21347
2456;180.7286598207;21354
2457;189.7788360154;21353
2458;222.0814507741;21346
2459;189.8872425486;21346
2460;180.1148152587;21346
2461;204.7038927201;21348
2462;162.2583172121;21348
2463;124.3001051844;21348
2464;106.1806374857;21348
2465;116.4604502948;21361
2466;146.6155795655;21284
2467;182.8558489469;21285
2468;200.6510905776;21284
2469;220.7785483701;21288
2470;266.9863467422;21278
2471;301.4014055383;21268
2472;259.4244039598;21268
2473;231.7782261150;21268
2474;198.1592984883;21268
2475;232.3933327803;21261
2476;269.2422222683;21244
2477;323.2939916633;21243
2478;388.6260666418;21241
2479;451.4680265736;21239
2480;537.8224643720;21235
2481;706.8875664220;21231
2482;604.4313967071;21231
2483;495.3765138641;21231
2484;423.5388610145;21231
2485;399.7823742676;21231
2486;441.5736100896;21268
2487;365.1780669213;21268
2488;401.6607289858;21271
2489;441.2067348403;21273
2490;556.9754640142;21272
2491;478.4881028138;21272
2492;530.9864707497;21290
2493;453.2305458032;21290
2494;386.7771477203;21290
2495;298.8542476751;21290
2496;328.3961355699;21338
2497;249.5710033728;21338
2498;276.8806067325;21346
2499;333.1484206608;21343
2500;383.4690703893;21342
2501;448.7401590682;21340
2502;586.9943379965;21325
2503;471.5083900864;21325
2504;406.4818348071;21325
2505;347.3742602490;21325
2506;402.7603383500;21330
2507;334.9529969460;21330
2508;368.5906931984;21347
2509;307.9963147623;21347
2510;339.0830168524;21356
2511;290.4774929162;21356
2512;344.1093396210;21363
2513;324.0113572174;21363
2514;287.1098985395;21363
2515;262.4731016202;21363
2516;299.4855655686;21366
2517;329.4055302385;21367
2518;420.4562116762;21350
2519;346.5321261516;21350
2520;367.6938924194;21352
2521;305.4144686040;21352
2522;335.2062754679;21366
2523;286.6007626565;21366
2524;222.6906886774;21366
2525;244.8793164128;21373
2526;292.2082229891;21315
2527;318.4675540454;21314
2528;382.7964870187;21311
2529;327.2830940651;21311
2530;357.4112031421;21314
2531;305.5999293530;21314
2532;336.1598764177;21315
2533;291.0964962583;21315
2534;259.0109753019;21315
2535;311.6197418581;21309
2536;371.1343130168;21248
2537;317.7451948881;21248
2538;346.1306364705;21264
2539;295.8701587406;21264
2540;320.9929858921;21265
2541;266.0623934838;21265
2542;226.9921602098;21265
2543;193.6920367233;21265
2544;177.8150497645;21265
2545;197.5851716302;21271
2546;233.3079488604;21266
2547;256.4512688175;21267
2548;312.5200506484;21247
2549;370.7821009350;21250
2550;453.4072135991;21249
2551;384.7517775198;21249
2552;328.1050779620;21249
2553;293.0609381838;21249
2554;250.6275501857;21249
2555;303.8716739427;21245
2556;370.6450124752;21244
2557;318.8571510797;21244
2558;353.7743369714;21275
2559;391.2843183387;21272
2560;472.1702085854;21265
2561;406.9698247138;21265
2562;340.4170322200;21265
2563;326.7903367471;21265
2564;276.0081609431;21265
2565;303.5233285033;21269
2566;361.3154288705;21268
2567;304.7735648089;21268
2568;355.3496042531;21269
2569;398.3613927984;21272
2570;523.8056243687;21269
2571;449.2899150870;21269
2572;337.7311504103;21269
2573;288.4187473887;21269
2574;228.5532073129;21269
2575;248.8330379906;21264
2576;335.8697717236;21261
2577;290.7387679518;21261
2578;319.6100738478;21262
2579;403.7852817477;21259
2580;535.9537633534;21258
2581;453.4668340981;21258
2582;387.3831355371;21258
2583;320.6458179802;21258
2584;273.8820565323;21258
2585;331.0491485686;21263
2586;398.4168502889;21262
2587;358.1292230166;21262
2588;394.0927986431;21263
2589;343.2925748904;21263
2590;370.3803566000;21275
2591;280.7762781679;21275
2592;257.9181019181;21275
2593;208.4243744274;21275
2594;159.2723151407;21275
2595;189.9891165042;21267
2596;166.1409641567;21267
2597;190.7517678761;21267
2598;212.7921265692;21227
2599;237.4944193233;21230
2600;281.7694592035;21215
2601;240.1399950631;21215
2602;215.2048734077;21215
2603;202.0515861069;21215
2604;169.9158521727;21215
2605;167.4885170066;21223
2606;184.2119198152;21282
2607;219.7093332961;21282
2608;267.4922852922;21263
2609;345.9313676142;21261
2610;464.7206981161;21260
2611;397.2125548339;21260
2612;342.8140164472;21260
2613;293.0975429185;21260
2614;252.1901274215;21260
2615;304.0939955128;21254
2616;379.5514171844;21246
2617;338.8200162608;21246
2618;379.3390596081;21298
2619;312.8405585588;21298
2620;339.6849118811;21299
2621;290.4184744015;21299
2622;252.2567611384;21299
2623;215.6649702103;21299
2624;184.3776586662;21299
2625;179.1986082728;21306
2626;191.8709737108;21343
2627;193.5429877994;21343
2628;233.3344834978;21337
2629;258.0569913012;21339
2630;309.1457267633;21338
2631;264.6861261719;21338
2632;227.3400138045;21338
2633;189.0048829546;21338
2634;158.9369080903;21338
2635;181.9713405756;21330
2636;224.0304284756;21295
2637;256.5826899672;21295
2638;295.9128498017;21273
2639;352.0754485046;21271
2640;422.8213805118;21270
2641;362.0782040498;21270
2642;321.8170236962;21270
2643;268.4843655913;21270
2644;211.5221251828;21270
2645;200.6355391123;21270
2646;211.3106327369;21301
2647;260.0077229951;21301
2648;347.5457303377;21292
2649;412.9898919459;21294
2650;355.2540326657;21294
2651;373.9119052933;21305
2652;460.0572282797;21297
2653;400.5212530538;21297
2654;340.8659993178;21297
2655;291.4101283041;21297
2656;320.7780714391;21318
2657;385.1565563965;21317
2658;502.7447572374;21316
2659;615.7269144214;21315
2660;542.6124344061;21315
2661;583.7665732352;21322
2662;618.9690895342;21316
2663;526.9617464974;21316
2664;433.2685604578;21316
2665;370.6967684522;21316
2666;406.4337149409;21327
2667;363.5162318316;21327
2668;400.1925165596;21350
2669;434.7715390996;21351
2670;408.2935684651;21351
2671;437.6768694279;21352
2672;542.2606042824;21350
2673;492.0994015187;21350
2674;391.3403727703;21350
2675;333.1744312583;21350
2676;338.6321924686;21361
2677;338.1582171837;21362
2678;371.9867019804;21376
2679;446.7304782790;21375
2680;381.9893359134;21375
2681;345.6985332153;21375
2682;352.5568433736;21382
2683;317.5299956449;21382
2684;287.1403360428;21382
2685;245.4021063124;21382
2686;278.4455411794;21385
2687;328.1696812180;21384
2688;400.2651648068;21367
2689;439.6348760918;21368
2690;337.4214947258;21368
2691;324.0781007110;21368
2692;370.8747729557;21369
2693;316.5343244268;21369
2694;256.2295977829;21369
2695;219.9677120920;21369
2696;254.0644032193;21371
2697;279.4483981707;21372
2698;340.7775606601;21324
2699;409.7980643850;21322
2700;358.6004219371;21322
2701;278.3623823851;21322
2702;306.1978395944;21325
2703;250.0420015312;21325
2704;229.2141489621;21325
2705;195.9779415657;21325
2706;215.6374447077;21327
2707;221.3353966642;21327
2708;237.0751149952;21315
2709;264.9938506755;21317
2710;351.1491114099;21316
2711;421.7442705968;21310
2712;542.3656676405;21304
2713;464.7544745495;21304
2714;396.2584934769;21304
2715;351.2010179274;21304
2716;332.3276921257;21304
2717;283.7058718637;21304
2718;312.6155938862;21312
2719;347.4511289886;21311
2720;297.0665899632;21311
2721;314.3042994921;21315
2722;375.5007695844;21311
2723;330.9248152955;21311
2724;271.6089453628;21311
2725;232.2246751375;21311
2726;199.1917959192;21311
2727;226.2157509778;21311
2728;289.8507548756;21306
2729;343.7162166459;21307
2730;295.0852006877;21307
2731;334.2826576534;21309
2732;401.5048655629;21308
2733;341.6981955511;21308
2734;327.1782966858;21308
2735;279.6083248127;21308
2736;237.7617038243;21308
2737;261.1580082527;21308
2738;314.6460627831;21302
2739;368.6654417100;21301
2740;315.2023797258;21301
2741;250.5860332817;21301
2742;256.2811670370;21310
2743;216.5588067365;21310
2744;205.7338747913;21310
2745;175.9580584526;21310
2746;132.2736213464;21310
2747;167.1253918014;21309
2748;201.7349529922;21305
2749;237.0231067615;21306
2750;215.1228331808;21306
2751;185.0621953615;21306
2752;203.5743726789;21310
2753;174.2773126873;21310
2754;149.2522201812;21310
2755;174.8463287004;21318
2756;228.2061980212;21200
2757;245.3211980395;21201
2758;260.1813286926;21200
2759;318.2153607663;21199
2760;285.9519217230;21199
2761;236.6345907600;21199
2762;260.3988728544;21200
2763;236.9235101192;21200
2764;207.2944004176;21200
2765;248.6757374494;21194
2766;296.4415912121;21178
2767;355.8226802279;21177
2768;307.3116388496;21177
2769;337.7426639337;21178
2770;289.2305502752;21178
2771;248.6363627076;21178
2772;272.8590209992;21179
2773;232.7158804348;21179
2774;196.6688692713;21179
2775;212.5561317029;21185
2776;257.5281586828;21167
2777;279.4100608918;21168
2778;259.2748126333;21168
2779;330.3871006607;21167
2780;258.0151019747;21167
2781;243.7792516010;21167
2782;269.6225909843;21168
2783;204.9579346677;21168
2784;175.2361913538;21168
2785;211.2725466091;21161
2786;254.1948394566;21158
2787;306.5885775516;21157
2788;244.5942697675;21157
2789;293.4979974977;21158
2790;251.8163367639;21158
2791;219.2455186246;21158
2792;165.1899882227;21158
2793;140.2783229888;21158
2794;119.9301448954;21158
2795;127.5601715563;21165
2796;153.3893189488;21164
2797;168.6757326570;21165
2798;135.0811947223;21165
2799;163.8291111624;21163
2800;137.8852786972;21163
2801;113.4444816300;21163
2802;98.8158822136;21163
2803;88.5188671616;21163
2804;88.6027983525;21165
2805;106.0922193801;21156
2806;125.8090446877;21155
2807;146.4335843215;21154
2808;125.1911790448;21154
2809;144.8421027193;21155
2810;123.8307732080;21155
2811;105.8852188177;21155
2812;90.5364711668;21155
2813;77.3438517176;21155
2814;92.9849650301;21153
2815;101.3693035512;21162
2816;86.6981229304;21162
2817;97.8219734676;21164
2818;117.8071271450;21163
2819;133.2344264053;21162
2820;114.1516409880;21162
2821;94.8981352750;21162
2822;79.4213464246;21162
2823;67.8709118331;21162
2824;71.0564011263;21164
2825;86.0692413980;21152
2826;111.3776247914;21151
2827;130.0178785915;21150
2828;120.9201926093;21150
2829;142.4652760303;21151
2830;121.8002545479;21151
2831;103.0139593121;21151
2832;86.2921131998;21151
2833;72.9394031901;21151
2834;87.6993505352;21149
2835;79.9215273202;21149
2836;87.5282996782;21196
2837;102.5555839483;21196
2838;81.2474310247;21196
2839;94.4745864300;21195
2840;86.6669685220;21195
2841;80.1045494961;21195
2842;70.0832229992;21195
2843;60.3925617945;21195
2844;66.0096911668;21203
2845;72.5607287576;21215
2846;89.7648843739;21173
2847;109.8999916660;21173
2848;93.9656711012;21173
2849;116.5567431550;21175
2850;99.8823539065;21175
2851;85.2899403915;21175
2852;71.5095713133;21175
2853;65.6015694661;21175
2854;77.6829847998;21168
2855;93.9251889730;21158
2856;104.9215361790;21152
2857;108.7846883640;21152
2858;93.4597354535;21152
2859;110.1274793030;21150
2860;94.7684938625;21150
2861;81.6291906616;21150
2862;70.1009177531;21150
2863;62.3328444875;21150
2864;68.2978717608;21157
2865;75.0963709168;21167
2866;90.5768347057;21166
2867;105.4924788044;21166
2868;91.2921026437;21166
2869;102.7892437325;21168
2870;87.8850118684;21168
2871;71.9813288362;21168
2872;63.2907478931;21168
2873;54.0217655100;21168
2874;69.4283745148;21160
2875;83.8927609133;21150
2876;72.6250799835;21150
2877;81.6382999760;21155
2878;69.8306585729;21155
2879;77.1802548589;21153
2880;65.8417764911;21153
2881;55.3252317738;21153
2882;50.2054409831;21153
2883;43.5832964506;21153
2884;49.0048205686;21160
2885;54.2770535569;21169
2886;65.3445206348;21168
2887;85.1326342230;21162
2888;72.7877612204;21162
2889;83.8411717530;21164
2890;68.5285505086;21164
2891;58.5919142277;21164
2892;50.2266473259;21164
2893;43.2734784243;21164
2894;53.5219399328;21157
2895;67.2473187447;21149
2896;63.3370610410;21149
2897;62.3588300074;21155
2898;73.7255054995;21172
2899;85.0624082866;21170
2900;74.3263647431;21170
2901;63.5776555732;21170
2902;54.3334944932;21170
2903;46.4872553200;21170
2904;57.0973735625;21177
2905;63.4319899650;21185
2906;54.0004739940;21185
2907;60.2396738875;21177
2908;72.5005220273;21164
2909;82.3111505380;21166
2910;70.3136010233;21166
2911;59.2738072882;21166
2912;50.6806964308;21166
2913;39.1566795005;21166
2914;46.9977451149;21158
2915;56.4923336219;21148
2916;47.1781460155;21148
2917;52.7714755157;21156
2918;60.8277720800;21161
2919;72.7911479805;21159
2920;62.2912286922;21159
2921;53.2724154400;21159
2922;45.3727791362;21159
2923;48.0075480445;21182
2924;55.5672046334;21182
2925;60.5191776678;21193
2926;52.1082391253;21193
2927;61.5881889476;21186
2928;75.9911829773;21179
2929;90.3431700792;21179
2930;77.2434113572;21179
2931;70.7337862046;21179
2932;62.2130779683;21179
2933;75.9605635809;21163
2934;64.4217267555;21163
2935;77.9756630308;21153
2936;65.9815339697;21153
2937;69.8560923766;21153
2938;90.8024518397;21152
2939;107.7649897736;21151
2940;99.6938773807;21151
2941;76.3777426419;21151
2942;62.7218634034;21151
2943;66.7443291581;21167
2944;53.7334913364;21167
2945;59.1189230688;21177
2946;52.8395131052;21177
2947;59.1839193675;21184
2948;65.6820693909;21190
2949;69.5550683372;21195
2950;59.2146165341;21195
2951;49.8615083638;21195
2952;38.6640384327;21195
2953;47.0423799924;21168
2954;54.1941067467;21168
2955;66.8047498860;21158
2956;59.1188187860;21158
2957;66.3287788943;21152
2958;79.9040947257;21147
2959;89.2329367701;21143
2960;84.6799364365;21143
2961;72.4082145678;21143
2962;69.4561292124;21143
2963;62.8096926570;21143
2964;50.1504907978;21143
2965;50.9201627321;21153
2966;43.5903244345;21153
2967;48.6743102662;21158
2968;59.6179260468;21162
2969;68.3485897377;21165
2970;53.2006330091;21165
2971;45.0944890797;21165
2972;38.7470776555;21165
2973;39.6345376378;21192
2974;44.2736326768;21200
2975;55.9967665293;21189
2976;47.8755897495;21189
2977;56.3297992646;21185
2978;67.4841015810;21180
2979;72.0386220063;21178
2980;55.0641382056;21178
2981;49.2825026002;21178
2982;42.0125278505;21178
2983;52.6198589149;21153
2984;67.6475652117;21147
2985;60.6424863180;21147
2986;72.8947526342;21242
2987;83.6274292006;21242
2988;68.1978817128;21242
2989;77.3446178348;21244
2990;69.7899534150;21244
2991;60.1607925366;21244
2992;52.9108031311;21244
2993;45.2365290426;21244
2994;50.3674307931;21250
2995;49.5414059757;21261
2996;57.3747405406;21293
2997;64.8096335391;21293
2998;48.7396782615;21293
2999;60.6715556834;21294
3000;51.8830385690;21294
3001;43.1127059253;21294
3002;36.9823052257;21294
3003;43.9945379598;21319
3004;52.5301454615;21313
3005;57.9644401160;21302
3006;82.4502045542;21208
3007;86.4536889328;21208
3008;70.7146519114;21208
3009;83.2421727546;21205
3010;71.3379819307;21205
3011;55.9207405724;21205
3012;48.7626997196;21205
3013;53.4581041229;21186
3014;62.3262861865;21186
3015;68.1295579011;21197
3016;85.3842851227;21179
3017;98.8498452293;21179
3018;84.4998513336;21179
3019;101.1624504737;21178
3020;86.7182883106;21178
3021;74.1442451462;21178
3022;61.4571861569;21178
3023;49.9254980373;21178
3024;61.3203387355;21178
3025;74.2791187222;21167
3026;92.1439550188;21165
3027;106.0895692988;21165
3028;90.5241746444;21165
3029;104.9670058608;21167
3030;89.7734819344;21167
3031;76.7225019320;21167
3032;65.3983268890;21167
3033;55.8773591442;21167
3034;57.4086440304;21167
3035;63.8147467514;21178
3036;77.2638157626;21172
3037;80.7413137646;21172
3038;69.0338182708;21172
3039;82.3989615785;21173
3040;62.8082217648;21173
3041;55.3159110494;21173
3042;42.8378908984;21173
3043;45.7521981143;21192
3044;56.2898497415;21198
3045;70.0574266098;21187
3046;86.3780646889;21186
3047;89.0934368062;21186
3048;83.9994045728;21186
3049;106.0140149077;21183
3050;88.8167407341;21183
3051;73.0599057110;21183
3052;54.7012689243;21183
3053;67.0869634694;21168
3054;85.3568251092;21163
3055;65.8937921153;21163
3056;70.7833811078;21178
3057;83.9340539190;21178
3058;72.0853518644;21178
3059;77.9448354684;21184
3060;66.6430029201;21184
3061;57.0925218862;21184
3062;51.1312320992;21184
3063;57.6921852217;21199
3064;63.2507827121;21205
3065;68.1577161265;21216
3066;82.4995722628;21210
3067;95.0674489938;21210
3068;78.6563926603;21210
3069;93.4422760817;21204
3070;79.6730935731;21204
3071;72.7598269442;21204
3072;62.2091200319;21204
3073;67.3932394501;21192
3074;81.1891480574;21187
3075;96.6854856558;21179
3076;116.0477426707;21176
3077;139.5722988566;21177
3078;127.2936801654;21177
3079;121.1653908065;21177
3080;134.1056848040;21183
3081;178.8016247310;21158
3082;217.5811858484;21140
3083;186.0545933229;21140
3084;154.5920334115;21140
3085;132.1503323072;21140
3086;144.3548018240;21221
3087;158.0104442663;21220
3088;127.5640765263;21220
3089;108.9079809109;21220
3090;121.5264318811;21221
3091;148.3995332512;21197
3092;176.4436051196;21192
3093;150.8592412658;21192
3094;121.0819312639;21192
3095;105.1604201915;21192
3096;125.3859315362;21231
3097;148.6564668759;21232
3098;132.4476329574;21232
3099;113.1671917305;21232
3100;124.4793728652;21233
3101;149.9618109856;21228
3102;191.8723385484;21227
3103;164.0507942763;21227
3104;157.2768902482;21227
3105;133.8222694209;21227
3106;161.2846374868;21246
3107;177.0458571158;21246
3108;156.6643201098;21246
3109;137.6118182858;21246
3110;151.3748437274;21253
3111;181.8744739334;21251
3112;218.2750249336;21250
3113;187.0152839820;21250
3114;159.8955447440;21250
3115;130.5046617960;21250
3116;142.5063319592;21256
3117;168.4606736987;21256
3118;142.0326864883;21256
3119;121.7934703853;21256
3120;134.3569139959;21257
3121;159.4892071939;21253
3122;136.9990026537;21253
3123;120.4006125848;21253
3124;94.0085907475;21253
3125;100.8092717854;21261
3126;124.8676805934;21216
3127;158.1912208049;21215
3128;135.4831332444;21215
3129;116.9678105988;21215
3130;125.1861818060;21216
3131;139.9075320637;21215
3132;149.1185085766;21214
3133;127.6399900777;21214
3134;106.3206413437;21214
3135;142.9403727972;21207
3136;176.9614133973;21166
3137;204.1559570969;21167
3138;174.3283834604;21167
3139;148.1048295028;21167
3140;177.0699255326;21168
3141;132.5322617556;21168
3142;145.7848671500;21173
3143;123.6895966983;21173
3144;94.3463528462;21173
3145;107.9037071026;21180
3146;119.8899194275;21147
3147;140.1794720782;21146
3148;108.5694124531;21146
3149;88.9477826616;21146
3150;97.8410716572;21147
3151;117.5802451118;21145
3152;138.2535682943;21141
3153;116.9192279210;21141
3154;100.0995946614;21141
3155;132.3443310353;21134
3156;159.1788718947;21127
3157;189.9249804295;21126
3158;167.0479899127;21126
3159;154.7779934361;21126
3160;138.3598853873;21126
3161;161.6702446905;21160
3162;194.1224476593;21159
3163;169.7107840142;21159
3164;138.6146893293;21159
3165;114.2713805350;21159
3166;126.3210264921;21228
3167;138.9699410551;21231
3168;117.3862269086;21231
3169;100.5951506046;21231
3170;85.9657718616;21231
3171;99.5304196815;21239
3172;91.4535538634;21239
3173;73.5580361476;21239
3174;80.3692993009;21244
3175;96.1863282072;21251
3176;113.9275570130;21194
3177;134.7593111602;21191
3178;101.2249420753;21191
3179;95.5539988743;21191
3180;85.5810035117;21191
3181;94.1651527690;21206
3182;80.5891366508;21206
3183;65.1970045514;21206
3184;84.6632338465;21201
3185;96.5796661167;21194
3186;117.7168689950;21174
3187;133.1179826582;21177
3188;120.9958237550;21177
3189;103.4613718519;21177
3190;94.4710686931;21177
3191;104.2456792192;21182
3192;88.6352075185;21182
3193;75.7492411643;21182
3194;65.4037678575;21182
3195;71.6421056939;21189
3196;81.5519467195;21165
3197;103.7024225159;21160
3198;90.9434566438;21160
3199;92.0291406932;21163
3200;111.6107039232;21161
3201;136.6765816471;21138
3202;115.9213382940;21138
3203;109.6632788370;21138
3204;86.0862329833;21138
3205;104.2301338987;21133
3206;136.5708728807;21122
3207;119.3128794300;21122
3208;125.0362000052;21157
3209;148.2627879286;21155
3210;177.4458726269;21143
3211;218.7822726482;21134
3212;191.8358631772;21134
3213;163.9840760251;21134
3214;140.2207482026;21134
3215;119.8483362544;21134
3216;136.8922954948;21235
3217;105.2963949560;21235
3218;128.5383790601;21279
3219;141.3795426063;21281
3220;170.7200582968;21280
3221;191.4879002619;21275
3222;183.0835385233;21275
3223;151.5869656721;21275
3224;129.0803918895;21275
3225;107.1465763481;21275
3226;115.6349917926;21309
3227;98.4936465410;21309
3228;119.9137603706;21312
3229;147.4639696593;21310
3230;163.8217982502;21309
3231;221.8337724335;21303
3232;189.7300641107;21303
3233;162.5562775579;21303
3234;138.2791023765;21303
3235;118.2266566203;21303
3236;130.0493226724;21309
3237;111.2236835134;21309
3238;109.2877932259;21315
3239;120.2196145523;21317
3240;145.0121910587;21316
3241;174.2744881585;21314
3242;149.0906800544;21314
3243;120.0843407240;21314
3244;100.9605890066;21314
3245;111.0506726759;21319
3246;154.5118478698;21272
3247;131.8496056186;21272
3248;145.0286493634;21273
3249;176.5222637312;21271
3250;138.6625767427;21271
3251;152.6204240301;21297
3252;131.9531543612;21297
3253;114.7637446468;21297
3254;98.1323667273;21297
3255;117.2980831848;21292
3256;147.9398491740;21225
3257;135.0617367125;21225
3258;157.1041204764;21230
3259;172.7571940760;21232
3260;147.7141679897;21232
3261;157.7278707622;21245
3262;137.2375571718;21245
3263;110.5988421195;21245
3264;94.5122315083;21245
3265;105.6289523783;21250
3266;129.1109594109;21225
3267;110.9147970596;21225
3268;118.4166219660;21226
3269;141.9977363308;21224
3270;121.5153372781;21224
3271;117.4391572733;21228
3272;128.9268964724;21253
3273;107.3310446009;21253
3274;93.9769666382;21253
3275;113.3233940600;21248
3276;137.1722654984;21237
3277;117.2185100731;21237
3278;101.1457538142;21237
3279;119.4536385356;21239
3280;105.4357469459;21239
3281;109.2241685538;21241
3282;118.0203444060;21229
3283;92.2729025384;21229
3284;76.9754254301;21229
3285;81.6531145450;21234
3286;98.3383659204;21230
3287;86.9830275299;21230
3288;76.2601864868;21230
3289;91.9767627559;21230
3290;71.8217680536;21230
3291;83.4775539954;21231
3292;105.7736839404;21229
3293;92.1252991825;21229
3294;72.1222762074;21229
