Iterations;Agent 1;Agent 2;Agent 3;Agent 4;Agent 5;Agent 6;Agent 7;Agent 8;Agent 9;Agent 10
340;800.2525190291828;713.6368396685366;671.8984000206281;673.7979434883911;801.5290070236035;666.8795301098128;668.9261384215979;797.7837383835712;671.8550905268328;669.2577637585402
341;303.7939421000655;799.1196398210035;668.6875569780893;671.0897159653324;798.6603228444148;669.785703723065;671.7479001833391;800.879081370083;674.6343431396512;666.1752059490316
342;479.18113142427654;454.4231332212591;671.9758712304357;673.9386573503916;801.447810132673;667.0489482899204;669.0191529176172;797.9755496070499;671.6226022538053;668.9826682501422
343;545.1442805186282;538.7294178238046;669.2113161264499;670.7217923548435;798.0854016513729;670.0417046416054;666.2400286027586;801.2536668073197;674.3746327956467;672.1835339712651
344;713.3671904173434;251.63214872020976;672.4521123841831;667.5713479000311;801.4230706539616;672.8078344364961;669.5330813329414;798.1677382326428;671.4900094536798;668.89826377955
345;468.8003076162252;495.992788497092;675.5975076006637;670.382484039517;798.0885900947417;669.6995417224491;666.2827260847106;801.2141846188537;674.5902969859965;671.855376703932
346;575.7446615362694;553.352522643516;672.8862663414332;667.6272371784393;801.197858044915;672.4773952155656;669.782684218684;798.0667632059794;677.4503182040437;668.9185347489981
347;741.6363269328463;773.7896586495382;670.0915120900147;670.7803346505708;797.8404614525464;675.2257507563027;666.5333181588651;801.2473686112896;672.4592186285702;671.7337178142938
348;690.3717643224754;692.3557765160655;672.8451583610922;667.5689348888069;801.2419585475039;672.057398390359;669.8798739019722;798.047200299122;669.450498663527;674.7929204364766
349;360.34130714133283;770.6021119477431;669.9884882186699;670.3094136591596;798.2795449755299;674.9311450933562;667.022996246962;801.142711260742;672.7450415709051;671.6497820529055
350;529.3419649260966;470.1348033321788;673.2743714889049;667.1344489809052;800.9873866817977;672.0899511278484;670.2784810883152;798.2827809099841;669.685892664358;674.4013692246139
351;633.5885088896464;643.4869030955498;676.3848816282928;670.2392698996686;797.7365310718867;675.0314383577997;667.269635093636;801.3057529574488;672.4382626535792;671.534863313505
352;675.4141093834679;664.4430231072114;673.1235902887489;672.9423369131684;801.3099303790615;678.234646468635;670.1864311094056;797.5448971209918;669.594585260653;674.8294627466247
353;775.3931635638188;743.0712006192159;670.4083284349191;675.6896338150729;797.9118618060554;675.5051013354093;667.1903251185344;801.3939745193092;672.6521750968799;677.6474984747747
354;741.3403854925867;715.6379062931752;673.6215342244626;672.4655478120001;801.2619206996427;678.3301498416988;670.3754758234044;797.8658977519639;669.8833506381621;674.5884520376545
355;358.08508648564487;352.5572776419686;676.4971238293775;675.4441698525391;797.8687951436261;674.8575958575678;667.4650859198365;801.4685296460319;672.9898389701568;671.8506142307992
356;531.6971477378488;182.41411185356966;673.6395432208581;672.3177828399225;801.2936815555519;677.6276973010818;672.0563013411165;798.2053477580774;670.107800596513;674.7239684088667
357;339.8338939601036;322.88585751324564;676.9293551817494;669.1383228095851;798.5046429590058;674.7586960974849;674.8781778711037;801.0410497856448;673.1602178479217;671.4961649799162
358;455.11892562538276;475.07323444850766;674.1404948216236;671.9953254344402;801.3899467948847;677.9043440353205;671.7091660261883;797.9272511704502;676.0179200595412;674.4246361951288
359;217.67320322356284;541.9795604759971;677.1304519186855;669.247594815168;798.2150072416157;675.1602694315163;674.9325933900697;801.2732018316573;672.7861361120907;671.3104187427209
360;345.15222606303405;415.18246011329853;673.8761940002978;672.2192634638125;801.2552051207233;672.3800838417661;678.1984856738669;798.4643517831586;669.8111143510255;674.3595850688396
361;579.3698987285928;508.7332617002024;677.010245905539;675.3684890039307;798.4157990285856;669.2251478264373;674.3254622657873;801.4776983852729;672.7106158838922;671.1371171856537
362;239.4131741615843;722.0556036701952;674.2686518310466;672.6408675866955;801.4558856934498;672.5059641030206;677.5800858401992;798.4234091645915;670.0001638175942;673.8477436762385
363;498.04854258421994;429.52160456705286;671.4078505295429;669.6029288422168;798.6425360457552;675.7654298636513;674.3292980694159;801.3385636005416;672.9717195757705;676.9655025110096
364;540.8280967821955;637.4015324941639;674.2737061448237;672.3634914532616;801.891160294784;679.0400359224762;671.1349942231609;798.6239342841818;675.6890382174495;674.2362412488947
365;807.0018370208375;665.1366716067866;671.4068922139132;669.4009742427424;798.8726808945465;675.8319005220723;674.1841362464312;801.6568168923169;672.9666933919386;676.9519742898656
366;730.7524513739613;671.4889847710375;674.1965198848317;672.3381718795788;801.5958168748479;678.8197240311235;671.1341639432934;798.6315999893538;675.8819833933925;674.0453541403904
367;824.6480888721969;689.106866636352;671.4799894057383;669.6129331824142;798.5446027782839;675.7656174211423;674.3632469744628;801.7971953437966;673.1475349776247;676.8622645697768
368;352.2380401753869;724.7674310465748;674.6425464759773;672.437687352049;801.5326725631138;678.6325801483725;671.6443764651427;798.7305759221209;675.9098922250713;673.606935669802
369;559.7061277174041;477.3960213944311;671.3975356195341;669.6277648362741;798.6244278525296;675.7037568497237;674.4940576469355;801.9967361305183;672.7614100699133;676.5757844522345
370;240.69392257284076;668.5062273207086;674.5125381163045;672.3966516942658;801.7047107618262;678.5992140151133;677.7670577734854;798.5733187454748;670.0294326542552;673.7898333642667
371;483.46957237822784;454.4164835811396;671.7488015308304;675.2418313907921;798.3331934089896;675.8483901273298;681.0000720078639;801.6536003964819;666.8187388958573;676.7997662279589
372;526.4681861378025;240.23588011034366;674.9985162774807;678.3632058633823;801.5658663680116;673.0383993291962;676.4803563509828;798.1928543725492;672.0249451355235;673.6160849388267
373;388.3253719203446;414.5953868302345;672.0689317678853;675.5437971042892;797.8905353733768;676.0462585903376;673.5264990724216;801.7956201503382;674.890902312963;670.8173868084733
374;555.1443389343546;506.89065177397055;669.0130356122347;678.4528129115445;801.7985629534505;673.0759460473959;676.525930917745;797.7892238285248;677.7311913473245;674.071162833446
375;736.1892588269513;247.24780478664167;673.1939440031775;675.7388695942082;798.0828149596814;676.360461195709;679.6089709551454;802.1687313037295;680.8250122911468;670.8885673389985
376;443.72065014463675;455.02044248112304;670.0307274136745;678.7240002468055;802.5760249589582;673.5740007423864;682.8628025949107;798.4054885801509;677.5520834956727;667.7239386121815
377;557.3321950105232;533.3158607392495;667.186304414712;675.753242416393;798.6015264653673;676.5404816454408;678.6358474651535;802.3358857457163;680.5873503548626;664.7138354971208
378;793.575844732314;276.3534978670096;664.4693974198913;679.0083142235254;801.9931980996603;673.7831798465764;681.4551958946809;798.5939622496011;677.7184006200054;667.5812305841528
379;479.44083306133865;457.89528887734093;667.5409195477308;676.2158823540767;798.4304008892692;677.7372076390104;678.5982267516225;802.1592938927333;680.6262361415774;664.7389945022586
380;563.0392684481583;536.7326688885382;664.5277974646167;679.1372274541392;802.2457969851955;680.8615028947519;675.4367656180964;798.4911862941614;677.8232857427957;667.9600692941787
381;276.20287706204715;693.7538067119781;667.9923860702767;675.9655076650644;798.7175074889017;678.0757324655691;678.5748721607455;802.1349455576662;681.0800604551322;664.3534958814882
382;496.59886939370665;461.9031126428137;664.3567621650428;679.1759186863178;801.8655235438536;681.1701141404443;675.3881428946609;799.0555335858276;678.0750203671026;667.873462535941
383;547.221359968382;548.9001918903997;667.7471695634008;676.0016083610772;799.0923319094113;678.3349992632491;678.673282261852;802.3085922450937;681.3148874135726;664.5757671291104
384;767.0301368514426;789.3880726341476;664.3415775094987;678.7121797431602;802.3847878963147;681.2709085614009;675.5894820455102;799.0780547207099;678.6063853310268;667.6692905108417
385;765.8881756305041;705.7021562105957;667.7574338234328;675.5162945656283;799.2379389673769;678.1017707549142;678.6448632677692;802.2596751086876;681.7999782912979;670.5692204747633
386;719.910028828451;721.4529997168124;670.8946985297509;678.4819800889727;802.2778580502528;681.1032708370342;675.5829001006081;799.3149749651903;678.8721676646419;667.4038422894233
387;306.14830028011363;364.88052538554706;667.3631571745768;681.3371601443936;798.9937995893932;678.3153061535417;678.6521958639836;802.5049410692054;675.7938820958908;670.8231375325837
388;152.39304205562945;547.2084837526596;670.8332073233272;678.524376166718;802.8507226203794;681.1970692648705;675.8547903850232;798.9457202216875;678.8259594713629;667.3849038186555
389;337.8106127624242;364.7108427755054;667.5067557739347;681.3066522551588;798.6243179119896;678.307012917369;678.6997671128904;802.9501842336364;675.8760261788779;670.7843640291836
390;470.02079237714946;496.32571871609235;671.0924963865909;678.2396632931545;802.8632919891243;681.1507742891808;675.9524390493979;798.5442410647544;678.6353508166646;667.2199732149738
391;563.5271758644982;610.3217180254286;666.9922504354408;681.2272505328596;798.4747590136934;678.0806319616593;678.6718766462674;803.2207839456152;675.8790639723439;671.2386474653205
392;256.063860729212;700.5806348324376;670.9487188215427;678.0027704875299;802.804079954897;681.3387702979195;675.429800818456;798.053266620658;678.7854040237031;666.8649170201894
393;477.7075743798843;458.5810631847705;667.14255113976;680.799426450325;797.8293607385107;678.5497532189321;678.3708284322316;802.7682296322773;675.680477516721;670.6616164383979
394;216.82761631292573;529.4570285831445;670.3849187933235;677.6287053116396;802.8434748327874;675.2809428870536;681.1862679892204;797.4378979017255;678.4351479609785;667.1326929886789
395;341.9171241449381;410.1403182156213;666.8131039756959;680.7458683617344;797.2404235055261;678.4250480531116;677.9776339868457;802.3034572588851;675.6342016913557;670.5190741123714
396;495.1699523760608;506.2880587576047;670.803345392564;677.5105133817391;802.4629162916157;675.3159169151121;680.7609193250139;797.5008472283859;678.6168719765689;666.7681702218468
397;535.3976086546654;236.42695326558865;667.0884014538847;680.4650715768264;797.134416093992;678.2356187170526;677.7982603839928;802.5826297352423;675.7149611909105;671.1684580631814
398;409.4406626906982;406.1487107219599;670.9010559732128;677.1799003595817;802.4705430159626;675.0171836956789;680.8289284439193;797.6148312276996;678.7088025492019;667.2365479382236
399;197.5944606541253;511.2552214759323;666.933151708854;680.4226177506159;797.722967585658;677.862978607247;678.0831200333683;802.9072587299929;675.5210609320872;670.960650950199
400;370.5159302164826;354.3665835160616;671.0791517994431;677.5260630632562;802.6216235031038;680.9258429550082;675.1655352075934;797.4555023128945;678.3112404470608;666.8554997341256
401;523.9652390561612;532.5983756965201;674.9430807355993;680.5320964522983;797.6983449012505;678.1814679913434;678.0843846250962;803.1084311817547;675.4180516074807;671.3208908073401
402;593.3560181207156;655.8503415423011;678.0682642938532;677.533276739711;802.6211737956694;675.4670797319724;680.847909507925;797.1949630222433;672.4048663223122;675.0434146675149
403;680.3284336494345;689.0862480590291;674.992101975818;680.5526223413964;797.0414919255655;672.6749408389835;678.0814178316922;802.783319203534;675.1054107729595;677.8799565977773
404;675.0654125691572;748.6533871578828;677.9264237039145;677.6227853162169;802.5988479270226;675.8668591945932;675.360445618761;796.4746249556655;672.1802166791744;681.0995245266294
405;738.0105584548139;695.7558767860177;674.6825092398223;680.5049007991822;796.7893383540578;672.9883649286843;672.1818955416231;802.9169234864956;674.9204703306377;677.980158632586
406;744.7803295666462;837.6568851066422;677.6789068453398;677.3095414826662;802.4531459375387;670.0699369860024;675.3799124416133;796.2478592196958;672.0667876674213;681.0829259232033
407;323.58656325678015;679.1312727796106;674.8372810633493;680.0827953741413;795.9565418352765;673.257706991637;678.4214565600633;802.5470483659823;669.1697073170287;677.6151650525686
408;456.9434937552282;525.9533224973557;671.9817443528615;677.3093435359542;802.1050642772777;676.0556878034922;681.1616882714518;795.6979234731488;672.9459393533662;680.902809508669
409;560.3986265805502;600.2729315611867;675.2700785860428;674.6063370371133;795.2552593817464;679.3402277633875;678.1357976470999;801.8707690173375;670.0764562116681;683.884331913255
410;711.403649775911;766.9680169204722;672.4905997319925;677.3617713162698;802.3039212191381;676.1736517006291;681.3677677124408;795.4371738384134;674.959113823407;679.3034917578076
411;327.8758273749069;362.4768929097792;675.4099497210314;674.3334677760647;795.6016191916021;679.3046171179134;678.3639216738111;802.3179975417302;678.1389717215495;676.3800146126704
412;529.5350607270967;505.8243144475468;678.3721990731557;677.3982076979097;802.0832993127528;676.2839021103931;675.3366800708018;795.057576222852;681.1882741343227;673.5786251325435
413;609.8619531452149;564.2839462515661;675.420729745117;680.3461878768356;795.070511295677;673.2688391167517;678.2200344594291;802.311093064325;678.104970693809;676.6934396133205
414;796.969123079163;743.0915641260848;678.1251844885795;677.2010890883147;798.0168506927781;676.3464356145288;675.0497128014786;798.4289152817781;681.3067820035643;673.7563465845748
415;703.4861806772938;761.8647298734612;674.9005430869943;674.3568152926435;801.2121065332564;679.4652396583922;678.042670104076;795.1871034662255;678.2603320577589;676.8570818443072
416;361.3980419359938;677.2795991643059;672.1441837122503;677.6162658633763;794.9333991004714;676.4943926395839;680.8589209681363;801.2393588976585;674.9612933191622;679.7019952207263
417;523.9638069995638;560.9637209513648;675.4244272742853;674.3292616172828;801.1514281459133;679.7326275777359;677.8539691309018;795.5578525661091;677.9599285324983;682.9288162418288
418;557.2404484559327;568.0080688167858;672.3449921791171;677.5202555139897;795.8696117319295;676.8969360380661;680.5653503388982;801.4533400189902;675.1888378505213;679.993804481428
419;670.6881577695418;265.788393731125;669.4588701038917;674.2534118976787;801.4780272478266;680.1484788461933;677.847604973902;796.0050888455542;677.9907798392936;682.7646542195007
420;467.3630830511982;497.73064427821316;672.7266570583184;670.583840797422;795.7832317544697;677.2610071814403;680.5917295578654;801.9209353259212;675.0009657201339;679.5467535482068
421;229.08100808549352;253.47702306739433;669.8581029371587;673.3579222775696;801.926026300038;674.0480891104501;677.7665445280073;796.270090558162;671.7910422633636;682.3294410383022
422;482.84022932449125;417.05797387191564;672.6539746405638;676.3001655429896;795.7382005625733;670.9006719677589;673.891839181143;802.4242583691844;674.8235792329632;677.3512789344318
423;622.3079645381264;539.5807057419952;675.7152620673976;673.3108734584504;802.887022788986;673.7368835105274;677.1288215028833;795.2191510577774;677.9086828412478;674.0656296685681
424;269.7102028231217;665.1312834716445;678.9741597756695;676.057989965783;794.6579213918665;676.6353442936598;679.8423794981054;803.6063947159274;674.9459924511016;670.9600182971576
425;433.7653587346907;494.39737530678457;681.7059735994434;678.9602995177797;803.9626450555464;673.8231435437478;677.035954546071;794.4417151868658;678.2308415259048;675.0041190073097
426;561.565568716259;614.2022521848374;678.5461435883986;675.8412317735458;794.141728713152;676.5959605937325;680.1660257271201;803.0420555182511;681.0808112057624;672.2279843761759
427;757.3229406465515;267.30495485235997;681.5411764793852;678.5671493581915;802.8056659967272;679.4853873686093;683.3239362392973;800.3394079423108;683.9031674118065;678.7540118428176
428;515.4474626700794;506.33418874335257;684.5380730432113;681.2986836127226;799.5953643966135;676.5535990898721;686.2231956354519;803.2345541914314;681.2004774972382;675.6059109676984
429;622.1856931789937;563.7187632177498;687.6125351129797;678.2780240462118;802.8751500321775;673.4231096124801;683.5095300404261;799.7885034644371;684.2797027316019;678.6347266261022
430;761.8508588702476;738.5471257750481;684.1347189714302;681.1261425551077;799.6782283967999;678.1659976591889;686.6586236176802;802.6217610564846;681.0447100009746;675.3406656985104
431;370.2808672237831;692.2095933217533;686.9558682528664;678.1289667874987;802.48055699583;675.3265734864877;689.8114005434463;799.4040268851228;677.8492462557332;678.1513923299987
432;479.59678791965825;528.7711506295876;690.2500585093143;681.1269327590293;799.5579529758186;678.0609025867802;692.6085022908327;802.6572780304964;680.5908067116798;674.9427336095398
433;555.0568558234829;611.9770845253635;693.2630848849326;678.3144593689699;802.3970740863871;680.8999688419917;689.6208115998435;799.4044380376373;683.8753821412571;677.9865636118016
434;771.4024682966976;777.0054744565634;696.0706871018068;675.4297101211511;799.2125449109689;677.8371309990448;693.6013169175145;802.6813492006736;680.8284143684431;680.8890573021835
435;356.77646275061227;480.1155918639872;692.863900248638;680.5162544826977;802.8395807383932;680.9644407297582;690.707980472948;799.3884636887661;677.957023664702;678.0457910641423
436;533.6644958480176;631.6537299419781;689.7471815839197;683.485378780613;799.6091107455508;678.2272374577022;687.8917374727317;802.5181768650735;680.8551801248856;680.7872570864239
437;682.0017801912181;676.0320356258824;686.6115018882458;680.2687168633385;802.428443381043;681.3184035720104;691.0657692025162;799.7879114890103;677.7548850009484;683.6993595256222
438;754.6511873078642;332.4231957205702;683.3351494523271;683.1894033196739;799.644572888518;684.2841588543755;686.5721320817407;802.9194708333167;675.0482732481322;680.5961279175197
439;496.3331006747554;505.1722329914549;680.5952611950592;686.382171512331;803.1913506053313;681.0766290317634;683.8688083434885;799.765929348048;680.2475602333412;683.8773166267665
440;563.3588153692109;604.2141651368828;677.3350063676256;683.1090415669195;799.5506322722046;677.848034989938;686.5830236031645;803.4374485107099;683.4539636390426;681.0188448807429
441;693.7317425176725;806.7448196332518;680.5143930396455;686.2337703866311;803.0670764743647;674.7384785843237;683.6397002545308;799.1731383220628;680.7208673185517;683.9664830933015
442;342.20814286484773;346.5534285356398;683.6482187103805;683.0520506207058;806.9309049959436;682.6695854100925;686.8138824748098;802.9318758215061;683.7780418853893;680.9893979481985
443;482.3315214134155;484.3757174446444;686.6078087636887;680.3203671635539;803.3201694645691;685.717145232846;683.7488028064215;806.9135517093811;680.9917489959149;683.9328480168972
444;599.6464374320286;636.2386636025409;683.4131350186896;683.2402277092461;806.6459392104067;688.5946277748648;686.923785405418;803.0291455703702;677.8108040120661;680.7373603820557
445;286.0405744313632;750.5128426315276;680.2794855261815;686.0944739649267;802.9130984896159;685.8712928406177;689.9750180968842;806.3613476185935;680.6627249022347;683.4830040643237
446;498.9138698852206;439.4526610130898;683.0556402539452;682.986764615214;806.3524481108358;689.130720499631;686.3576938456064;803.0370761110078;677.646121172535;686.3711702502766
447;240.37642427932414;543.1977212622415;680.3260471215078;685.7920164563378;803.2498206537381;686.103908841524;689.5847257388474;806.6290181398521;683.1566592222533;683.2047113071197
448;386.7264729875369;371.1775025326193;683.1022370733212;688.8060347090258;806.3646256133699;683.0434238400455;686.0691381288002;803.2256737794538;686.2269661571901;680.3272093784278
449;180.51695667912048;200.5328267830204;680.1066432846116;685.7924792668673;803.3675491101673;686.1973706474588;689.1564827383671;806.4241679949937;683.1286435123562;677.5996807414286
450;400.90237723113296;471.9219363248291;676.8601212819092;688.7579903920639;806.5490954625528;683.4482533071005;685.9560558855139;803.3511714019018;686.3059325316312;680.3604492421388
451;616.252984253531;604.012309888728;680.65739583712;685.5497600330871;803.3073581871033;686.5830133162059;688.92798666364;806.385017966543;683.512438530104;683.3164342224625
452;768.5312381049254;698.1257244233717;683.56231203934;688.677323843553;806.3191528295033;683.5701047245653;685.7059394124944;803.4251496327457;680.6646947529756;686.1996461022889
453;790.3534810088153;723.528429436601;686.5901112838551;685.42930702375;803.3234651801583;680.8196847508907;688.5699722614486;806.4178155329356;683.6170129572132;683.4816294862542
454;330.7650011160972;770.9226151959033;683.8261142061453;688.3192207295236;806.3789581284615;683.5972648120319;685.7237851321858;803.5702858382125;680.5975814531665;686.3177475780509
455;477.921033505362;510.9935579042293;680.7869825129171;685.2770558036877;803.112858834741;686.5655520384735;688.7031236991488;806.7561335362292;683.7185464634284;683.1087956103111
456;582.3586777024956;603.6387848115149;683.5732590630225;688.1500393331315;806.9912184446773;683.6615258944765;685.8906077755564;802.8060966157557;680.4288779403016;686.0175705185495
457;711.6990396246758;276.0816510458889;686.8308330938503;684.950697780148;802.4820560745292;680.6877062397356;688.8848947383884;807.209758096124;683.4199249183044;683.1557446609926
458;485.7258216887585;639.6758716683861;683.537636849677;681.6957175001636;807.0606812049664;683.8297227004294;686.1215941330064;804.4563792367188;686.6692801138474;686.2289784919063
459;567.8976301404036;532.0026200497972;686.4284231163764;684.5345667771853;804.2111614607605;686.6579698296479;689.0704680370775;801.6601086995893;683.4284444884956;683.3586934882536
460;653.3980282269857;653.5702828276728;689.6490971519386;681.6815774352212;801.2511850744743;683.5214003187849;692.0014874346062;798.6627745962769;680.5367456471768;686.5894721311864
461;685.2471963545211;747.5869423249005;692.8373129583499;678.5569612137202;798.1196333619744;680.7904789395667;688.9923741157075;801.3781187682981;683.4156029287557;689.5109744072063
462;362.06477695974826;650.8631956729301;689.5864704874623;681.431115680992;801.4391832503208;677.5416737534177;691.9518338287862;798.0632398951919;686.6338905787725;686.3119676332996
463;533.406233672519;197.5536700252247;692.8509727993863;677.4908349794341;798.1698904513058;674.3264263327187;694.9761443584625;800.8405543156099;689.6144998013561;689.2948302800987
464;395.8716270406463;375.63293227618226;695.8650522141367;674.4382509580558;801.0892675596835;677.6706174597647;692.207688481352;797.9094884040225;686.6993278251826;692.1632598743054
465;524.7905377049344;181.11490108921302;692.1902525462125;677.3508733452412;797.7405318083038;674.4844707419038;689.2433846683422;800.8212674272947;691.9318949623483;695.021131098437
466;386.5279558565352;322.33840903018876;688.9735493771087;674.3203222714748;800.7467055344729;677.7118947616531;691.9658081964136;798.0085263987423;694.653504164324;691.9136328688589
467;526.9720595034461;552.3139760666493;692.2248133055818;677.4676199237028;797.885967827923;674.2924537671429;688.8939777653763;800.7554523863549;691.373707898381;695.1861559959603
468;598.0069331776463;570.2996447608508;689.0079390233334;674.0215412105185;800.7077225821437;677.6482319792663;691.8068242357193;797.4574303201833;694.2378362681618;692.4411953646747
469;769.1647687549814;725.1317862422097;692.2715246205667;677.3787091414362;797.176836962368;689.5700722620262;694.5219977326011;794.29783202521;691.1000468535781;689.2524874308734
470;353.9409129002309;368.90214083809445;689.425050437704;689.0014718882774;794.4763815626876;686.5623818391265;691.8071252563535;797.1738624716832;694.1786178306604;691.9609441071958
471;524.2323980574;505.28699994622224;686.5093165955067;691.7106573883209;797.5309088215254;689.3031774999081;694.8833710097381;794.0014053681966;691.335743328854;688.9579889212379
472;652.8641559131225;631.9300059265564;689.6758654150135;688.4674033337128;794.1888031978759;686.5237319906349;691.5751039522613;797.2735032954258;694.2285073715004;691.7062461194989
473;795.0133186608065;697.718170257832;686.578097706921;691.5027919490236;797.2228343548301;689.2668409608436;694.3343707368226;794.4956376495406;691.253686328076;688.8732859561584
474;803.6689637993869;716.6573153342695;689.3020936194761;688.2796110356851;793.973684692915;686.1312605238958;691.1721388733251;797.4349294881483;694.2461680348562;691.5983392726384
475;725.0122880427173;772.0883827894794;686.2644303966968;684.9861280749051;797.2777712219146;688.8616937985188;694.4051870530593;794.4461188246992;697.5438859841274;688.8094758922272
476;770.8205922623656;718.1682920992232;713.562102090249;689.2164231931995;794.4907654081613;691.5744048301945;697.8328475499966;797.3664909514781;688.5409222703946;692.0001782276088
477;701.1773406077576;726.9741247328016;717.9917649352514;686.1333016805663;797.3035794625877;694.4261938313731;692.4920033099802;794.2540603784787;691.324895777929;689.2669887755047
478;311.11511288603873;808.9699094263215;726.721993644445;689.0741788686753;793.9814771332012;691.5569872840202;689.2585392642001;797.335629908528;694.6162589571663;692.4078251914341
479;460.0169412366275;515.713069542495;699.2678644813191;692.1920810294803;797.4056769070788;694.4923741460789;686.3672643496969;793.9777819555521;691.8567643912462;689.6244730870528
480;600.1368513335293;631.5165079604477;694.0308144987449;689.1039589431019;793.8892469971911;691.6118449966559;689.4954878331591;797.6817882017716;694.6713953251569;692.7927134094703
481;694.5527151412026;697.3742648839566;697.062247991779;692.0084146962213;797.4823078885983;694.8494194576367;686.7350197312268;794.2589733209976;691.8536941983712;689.8320821782044
482;707.9213023727289;783.4972133475984;700.1899755254884;689.2114012275196;794.4660057869366;691.8004052910661;689.9506268922307;797.7561209203042;694.7027687172091;693.0279865847697
483;726.9125410429198;354.3098129291514;695.1491126221849;691.9804763650178;797.8777688226684;694.8648322337309;686.6684031602001;794.6993217871262;692.0027359806661;690.0884581996904
484;570.6349728025093;510.44182471103244;692.4465556780915;695.1745892067777;794.7421603277629;697.5968298093981;690.3595421650147;797.8766643019642;688.8420697938487;692.8071173896535
485;668.5203632906349;577.0844561054473;695.4855042398087;692.2197493097401;797.6635419961449;694.3519419799248;687.4998108922086;794.636749372189;691.9326724612696;689.8057103991528
486;720.6228260051054;718.4545370667463;692.3812907188949;689.3637336709396;794.9280459117629;697.59413891675;690.576427401653;797.6085039779259;694.7195777241943;693.0380081284678
487;708.2205557595978;818.666077047782;695.4012225416969;692.6193764461422;798.201260958604;694.6097723763883;687.3674643956053;794.8542186496308;691.4969212511362;689.7916847230385
488;781.5517342502897;316.76046482205606;692.3363974405662;689.3825226618892;794.9756658255371;697.5340242846347;690.1290208746705;798.4546677103992;694.7170961155076;692.8707767010218
489;513.0740966491591;538.5255107810923;695.6038776220928;692.5860470783654;798.4702963740764;694.7563256958026;687.1312986768394;795.0172012704172;691.7726052665494;689.8038215236433
490;237.13557322740022;251.36282466224773;692.8660250677956;689.4614020710868;794.7125086938651;697.8176564725695;689.9641383109362;798.5510631836656;694.8282423458833;693.0924309905048
491;437.6448753360848;515.6640910836182;695.6178145179049;692.4371243343365;798.3829558497687;694.8072815756632;687.2424474621798;795.0639558370544;691.5857530157806;690.0538982245984
492;211.75618655386143;596.7776091358417;692.5901979652144;689.6071480125182;795.0905481962815;698.022990642391;690.5252358690137;798.1691139888968;694.6620761003061;692.9966348276151
493;420.14249787594275;395.89051989576444;695.5759667158125;692.6490263479726;798.1878310737012;694.6318879921826;687.522602741398;794.9646093838325;691.6931453301385;689.8679540026146
494;521.0602378527785;180.49616198190276;692.873267928609;689.8487650815265;795.0260159005678;697.7891146239687;690.8165097422512;798.2787198758731;694.7912196023794;692.8117686301106
495;317.72842367498225;324.29804544192217;689.6429022014925;692.7383101965036;798.0085110432406;694.5936047405177;687.5725988885407;794.7220103609227;691.9189924275072;696.0928441740191
496;460.68786038048034;511.3803458730481;686.5645282899811;689.8373330527081;794.5527879257177;697.4771341535065;690.5557103612636;798.2719814536935;695.1659831019266;693.078049468938
497;588.6644841413967;546.4939015798716;690.0991152978705;692.6665291540769;798.2735756175965;694.4299515949696;687.6272431090488;794.6916207433312;692.1887361920278;696.0548734796336
498;672.2731216764947;681.3756894665127;693.3514112101035;689.9112406703969;794.7302987074062;697.6159536436512;690.8394993356701;797.9786606722224;695.4807792728183;693.3445552073096
499;811.7723261037638;784.2116954067804;690.155734271503;692.9150544518313;797.6738828224313;694.4964843412562;687.6450641264469;794.733567595775;692.5673996806543;696.4720273087954
500;690.155734271503;771.7708525038853;692.9908579393473;695.9985173902144;794.6237431725498;691.7311866205163;690.920177213478;797.9754076982418;695.37290449297;693.5043983128477
